post_code,post_name,post_url,product_name,size,image_name
J62-2,루나미 더 순한 국내산 초슬림 생리대 중형 날개형,https://www.coupang.com/vp/products/186451781?itemId=533094187&vendorItemId=4389064856&q=%EB%A3%A8%EB%82%98%EB%AF%B8+%EC%88%9C%EB%A9%B4&itemsCount=6&searchId=cfdd33b219304b3d9c1296672cc5fa81&rank=2&isAddedCart=,,,J62-2.jpg
J63-1,루나미 소프트 국내산 생리대 대형 날개형,https://www.coupang.com/vp/products/186386684?itemId=532893567&vendorItemId=4388690622&pickType=COU_PICK&q=%EB%A3%A8%EB%82%98%EB%AF%B8%EC%86%8C%ED%94%84%ED%8A%B8%EB%8C%80%ED%98%95&itemsCount=5&searchId=8a2dfa3385b44362965f81bc11503faf&rank=1&isAddedCart=,,,J63-1.jpg
J64-1,루나미 소프트 국내산 오버나이트 날개형,https://www.coupang.com/vp/products/303574930?itemId=954937993&vendorItemId=5351802654&q=%EB%A3%A8%EB%82%98%EB%AF%B8%EC%86%8C%ED%94%84%ED%8A%B8%EC%98%A4%EB%B2%84%EB%82%98%EC%9D%B4%ED%8A%B8&itemsCount=2&searchId=a6811e17b7fd4cf48be5978ab4daab6b&rank=1&isAddedCart=,,,J64-1.jpg
J65-1,루나미 소프트 국내산 중형 생리대 날개형,https://www.coupang.com/vp/products/186386587?itemId=532893360&vendorItemId=4388689985&pickType=COU_PICK&q=%EB%A3%A8%EB%82%98%EB%AF%B8%EC%86%8C%ED%94%84%ED%8A%B8%EC%A4%91%ED%98%95&itemsCount=5&searchId=ce06dc4791c5421195b6095ca64317fa&rank=1&isAddedCart=,,,J65-1.jpg
J67-1,좋은느낌 유기농 순면커버 울트라슬림 중형 생리대 날개형,https://www.coupang.com/vp/products/26978230?itemId=321966839&vendorItemId=5452558444&isAddedCart=,,,J67-1.jpg
J67-2,화이트 시크릿홀 중형 생리대 울트라 슬림 날개형,https://www.coupang.com/vp/products/442685?itemId=1218476&vendorItemId=5468711720&isAddedCart=,,,J67-2.jpg
J67-3,좋은느낌 매직쿠션 울트라슬림 중형 생리대 날개형 18p x 2팩 + 수퍼롱 오버나이트 10p,https://www.coupang.com/vp/products/177573335?itemId=507947856&vendorItemId=4302495982&isAddedCart=,,,J67-3.jpg
K68-1,뷰코셋 바이오 롱 윙 중대형 생리대 10p x 2팩+ 노말 윙 소형 생리대 12p,https://www.coupang.com/vp/products/1406150064?itemId=2441654830&vendorItemId=70435424951&q=%EB%B7%B0%EC%BD%94%EC%85%8B%EB%B0%94%EC%9D%B4%EC%98%A4%EB%85%B8%EB%A7%90%EC%9C%99%EC%83%9D%EB%A6%AC%EB%8C%80&itemsCount=27&searchId=8223bec5103445b6a588c8638647dc65&rank=1&isAddedCart=,,,K68-1.jpg
K68-2,뷰코셋 바이오 노말 윙 소형 생리대 날개형,https://www.coupang.com/vp/products/53030346?itemId=186609669&vendorItemId=5452967155&q=%EB%B7%B0%EC%BD%94%EC%85%8B%EB%B0%94%EC%9D%B4%EC%98%A4%EB%85%B8%EB%A7%90%EC%9C%99%EC%83%9D%EB%A6%AC%EB%8C%80&itemsCount=27&searchId=8223bec5103445b6a588c8638647dc65&rank=2&isAddedCart=,,,K68-2.jpg
K68-3,뷰코셋 바이오 롱 윙 중대형 생리대,https://www.coupang.com/vp/products/339884556?itemId=2441655071&vendorItemId=70435425132&q=%EB%B7%B0%EC%BD%94%EC%85%8B%EB%B0%94%EC%9D%B4%EC%98%A4%EB%85%B8%EB%A7%90%EC%9C%99%EC%83%9D%EB%A6%AC%EB%8C%80&itemsCount=27&searchId=8223bec5103445b6a588c8638647dc65&rank=3&isAddedCart=,,,K68-3.jpg
K69-3,뷰코셋 바이오 노말 윙 소형 생리대,https://www.coupang.com/vp/products/339884110?itemId=2441654721&vendorItemId=70435424831&q=%EB%B7%B0%EC%BD%94%EC%85%8B%EB%B0%94%EC%9D%B4%EC%98%A4%EB%A1%B1%EC%9C%99%EC%83%9D%EB%A6%AC%EB%8C%80&itemsCount=17&searchId=c26c72beff9343688855f6644b5fd9e8&rank=3&isAddedCart=,,,K69-3.jpg
L70-1,블루블루 울트라 슬림 대형 생리대 날개형 10개입 3p + 중형 2개입,https://www.coupang.com/vp/products/1657322976?itemId=2823759161&vendorItemId=5462119635&q=%EB%B8%94%EB%A3%A8%EB%B8%94%EB%A3%A8%EC%9A%B8%ED%8A%B8%EB%9D%BC%EC%8A%AC%EB%A6%BC%EC%A4%91%ED%98%95%EB%82%A0%EA%B0%9C%ED%98%95&itemsCount=36&searchId=ab1eb480718641f786995140417de657&rank=1&isAddedCart=,,,L70-1.jpg
L70-2,블루블루 울트라 슬림 중형 생리대 날개형,https://www.coupang.com/vp/products/1478930248?itemId=2540763784&vendorItemId=70533382853&q=%EB%B8%94%EB%A3%A8%EB%B8%94%EB%A3%A8%EC%9A%B8%ED%8A%B8%EB%9D%BC%EC%8A%AC%EB%A6%BC%EC%A4%91%ED%98%95%EB%82%A0%EA%B0%9C%ED%98%95&itemsCount=36&searchId=ab1eb480718641f786995140417de657&rank=2&isAddedCart=,,,L70-2.jpg
L70-3,블루블루 유기농 생리대 오버나이트5팩(사은품증정),https://www.coupang.com/vp/products/1772643050?itemId=3018310640&vendorItemId=70966369638&q=%EB%B8%94%EB%A3%A8%EB%B8%94%EB%A3%A8%EC%9A%B8%ED%8A%B8%EB%9D%BC%EC%8A%AC%EB%A6%BC%EC%A4%91%ED%98%95%EB%82%A0%EA%B0%9C%ED%98%95&itemsCount=36&searchId=ab1eb480718641f786995140417de657&rank=3&isAddedCart=,,,L70-3.jpg
M71-1,마로메라 중형 생리대 날개형 5팩,https://www.coupang.com/vp/products/1389455047?itemId=2425026682&vendorItemId=70419078677&q=%EB%A7%88%EB%A1%9C%EB%A9%94%EB%9D%BC%EB%82%A0%EA%B0%9C%ED%98%95%EB%8C%80%ED%98%95&itemsCount=36&searchId=e2da0430173c44e194405dd26f2a47ed&rank=1&isAddedCart=,,,M71-1.jpg
M71-2,마로메라 날개형 생리대 중형 16p x 3팩 + 대형 14p x 2팩 + 오버나이트 롱 10p,https://www.coupang.com/vp/products/111573164?itemId=336025357&vendorItemId=4871483413&q=%EB%A7%88%EB%A1%9C%EB%A9%94%EB%9D%BC%EB%82%A0%EA%B0%9C%ED%98%95%EB%8C%80%ED%98%95&itemsCount=36&searchId=e2da0430173c44e194405dd26f2a47ed&rank=2&isAddedCart=,,,M71-2.jpg
M71-3,마로메라 오버나이트 슈퍼롱 생리대 날개형 5팩,https://www.coupang.com/vp/products/1486002038?itemId=2551930579&vendorItemId=70419156395&q=%EB%A7%88%EB%A1%9C%EB%A9%94%EB%9D%BC%EB%82%A0%EA%B0%9C%ED%98%95%EB%8C%80%ED%98%95&itemsCount=36&searchId=e2da0430173c44e194405dd26f2a47ed&rank=3&isAddedCart=,,,M71-3.jpg
M72-3,마로메라 대형 생리대 날개형 5팩,https://www.coupang.com/vp/products/198680281?itemId=574220285&vendorItemId=70419090605&q=%EB%A7%88%EB%A1%9C%EB%A9%94%EB%9D%BC%EB%82%A0%EA%B0%9C%ED%98%95%EC%86%8C%ED%98%95&itemsCount=36&searchId=402711a9b29248b8bed2145945073f47&rank=3&isAddedCart=,,,M72-3.jpg
M73-2,마로메라 중형 생리대 날개형 4p + 오버나이트 롱,https://www.coupang.com/vp/products/112878023?itemId=339323132&vendorItemId=3832957267&q=%EB%A7%88%EB%A1%9C%EB%A9%94%EB%9D%BC%EB%82%A0%EA%B0%9C%ED%98%95%EC%A4%91%ED%98%95&itemsCount=36&searchId=57874076e5f1430eb48f310499713679&rank=2&isAddedCart=,,,M73-2.jpg
M74-1,[딜]믿고쓰는 마로메라 생리대 특가 모음전,https://www.coupang.com/vp/products/226896360?itemId=718989188&vendorItemId=71514194138&q=%EB%A7%88%EB%A1%9C%EB%A9%94%EB%9D%BC%EB%9D%BC%EC%9D%B4%EB%84%88%EC%97%90%EC%9D%B4&itemsCount=6&searchId=1bdc2995527043d4bea94ee3c77d855b&rank=1&isAddedCart=,,,M74-1.jpg
M74-2,마로메라 생리대 날개형 중형 2팩 + 대형1팩 + 오버나이트 롱 1팩+ 라이너 에이 2팩,https://www.coupang.com/vp/products/112878028?itemId=339323145&vendorItemId=5495794542&q=%EB%A7%88%EB%A1%9C%EB%A9%94%EB%9D%BC%EB%9D%BC%EC%9D%B4%EB%84%88%EC%97%90%EC%9D%B4&itemsCount=6&searchId=1bdc2995527043d4bea94ee3c77d855b&rank=2&isAddedCart=,,,M74-2.jpg
M74-3,마로메라 생리대 날개형 중형 3p + 대형 + 라이너 에이,https://www.coupang.com/vp/products/112878030?itemId=339323146&vendorItemId=3832957279&q=%EB%A7%88%EB%A1%9C%EB%A9%94%EB%9D%BC%EB%9D%BC%EC%9D%B4%EB%84%88%EC%97%90%EC%9D%B4&itemsCount=6&searchId=1bdc2995527043d4bea94ee3c77d855b&rank=3&isAddedCart=,,,M74-3.jpg
N75-1,라엘 유기농 순면커버 대형 생리대 날개형,https://www.coupang.com/vp/products/199939591?itemId=1079129302&vendorItemId=5578581006&q=%EB%9D%BC%EC%97%98%EB%8C%80%ED%98%95&itemsCount=36&searchId=3d7bcf8f9ced4484a4e51e8f84d6e567&rank=1&isAddedCart=,,,N75-1.jpg
N75-2,라엘 유기농 순면커버 생리대 날개형 중형 14p x 3팩 + 대형 12p,https://www.coupang.com/vp/products/338654949?itemId=1079129259&vendorItemId=5578580863&q=%EB%9D%BC%EC%97%98%EB%8C%80%ED%98%95&itemsCount=36&searchId=3d7bcf8f9ced4484a4e51e8f84d6e567&rank=2&isAddedCart=,,,N75-2.jpg
N75-3,라엘 유기농 순면커버 생리대 날개형 중형 14p + 대형 12p x 3팩,https://www.coupang.com/vp/products/338654978?itemId=1079129361&vendorItemId=5578581178&q=%EB%9D%BC%EC%97%98%EB%8C%80%ED%98%95&itemsCount=36&searchId=3d7bcf8f9ced4484a4e51e8f84d6e567&rank=3&isAddedCart=,,,N75-3.jpg
N76-1,라엘 유기농 순면커버 소형 생리대 날개형,https://www.coupang.com/vp/products/199939581?itemId=580187986&vendorItemId=4519661810&q=%EB%9D%BC%EC%97%98%EC%86%8C%ED%98%95&itemsCount=36&searchId=7383827f7dad4be5803507e3f5e05470&rank=1&isAddedCart=,,,N76-1.jpg
N76-2,라엘 디즈니 투지퍼 필통 파우치,https://www.coupang.com/vp/products/1335576103?itemId=2361338731&vendorItemId=70357705077&q=%EB%9D%BC%EC%97%98%EC%86%8C%ED%98%95&itemsCount=36&searchId=7383827f7dad4be5803507e3f5e05470&rank=2&isAddedCart=,,,N76-2.jpg
N78-1,오닉피노 유기농 순면커버 중형 생리대 날개형,https://www.coupang.com/vp/products/1060339055?itemId=2004537606&vendorItemId=70004485708&q=%EC%98%A4%EB%8B%89%ED%94%BC%EB%85%B8%EC%A4%91%ED%98%95&itemsCount=36&searchId=18564caf738e4d308c1c9ba0ca513a4c&rank=1&isAddedCart=,,,N78-1.jpg
N78-2,오닉피노 소프트 순면감촉 중형 생리대 날개형,https://www.coupang.com/vp/products/1520351756?itemId=2608597900&vendorItemId=70599699391&q=%EC%98%A4%EB%8B%89%ED%94%BC%EB%85%B8%EC%A4%91%ED%98%95&itemsCount=36&searchId=18564caf738e4d308c1c9ba0ca513a4c&rank=2&isAddedCart=,,,N78-2.jpg
N78-3,오닉피노 날개형 생리대 중형 18p x 2팩 + 오버나이트 10p + 팬티라이너 84p,https://www.coupang.com/vp/products/225428557?itemId=712559955&vendorItemId=4807731345&q=%EC%98%A4%EB%8B%89%ED%94%BC%EB%85%B8%EC%A4%91%ED%98%95&itemsCount=36&searchId=18564caf738e4d308c1c9ba0ca513a4c&rank=3&isAddedCart=,,,N78-3.jpg
N79-1,잇츠미 유기농 안전한 생리대 2x2 골라담기,https://www.coupang.com/vp/products/194621036?itemId=558422229&vendorItemId=4466815562&q=%EC%9E%87%EC%B8%A0%EB%AF%B8%EC%8A%AC%EB%A6%BC%EB%8C%80%ED%98%95&itemsCount=36&searchId=3ecba58e31a64ac8b6bbbe9712d63a62&rank=1&isAddedCart=,,,N79-1.jpg
N79-2,잇츠미 유기농 100% 순면커버 대형 12P 날개형 생리대,https://www.coupang.com/vp/products/287387559?itemId=910776661&vendorItemId=70445445257&q=%EC%9E%87%EC%B8%A0%EB%AF%B8%EC%8A%AC%EB%A6%BC%EB%8C%80%ED%98%95&itemsCount=36&searchId=3ecba58e31a64ac8b6bbbe9712d63a62&rank=2&isAddedCart=,,,N79-2.jpg
N79-3,잇츠미 유기농 순면 슈퍼롱 생리대 날개형,https://www.coupang.com/vp/products/197162889?itemId=568222866&vendorItemId=4491557435&pickType=COU_PICK&q=%EC%9E%87%EC%B8%A0%EB%AF%B8%EC%8A%AC%EB%A6%BC%EB%8C%80%ED%98%95&itemsCount=36&searchId=3ecba58e31a64ac8b6bbbe9712d63a62&rank=3&isAddedCart=,,,N79-3.jpg
N81-1,잇츠미 유기농 100% 순면커버 수퍼롱 6P 날개형 생리대,https://www.coupang.com/vp/products/47885722?itemId=910771402&vendorItemId=71525014901&q=%EC%9E%87%EC%B8%A0%EB%AF%B8%EC%8A%AC%EB%A6%BC%EC%8A%88%ED%8D%BC%EB%A1%B1&itemsCount=36&searchId=0363e7a9e8dc4a3e8d676998abf8e580&rank=1&isAddedCart=,,,N81-1.jpg
N81-2,잇츠미 퓨어앤핏 면생리대 중형,https://www.coupang.com/vp/products/1477051450?itemId=2538071375&vendorItemId=70530901750&q=%EC%9E%87%EC%B8%A0%EB%AF%B8%EC%8A%AC%EB%A6%BC%EC%8A%88%ED%8D%BC%EB%A1%B1&itemsCount=36&searchId=0363e7a9e8dc4a3e8d676998abf8e580&rank=2&isAddedCart=,,,N81-2.jpg
N81-3,잇츠미 에코플러스 오가닉 순면커버 면생리대 슈퍼롱,https://www.coupang.com/vp/products/1477051036?itemId=2538070745&vendorItemId=70530901043&q=%EC%9E%87%EC%B8%A0%EB%AF%B8%EC%8A%AC%EB%A6%BC%EC%8A%88%ED%8D%BC%EB%A1%B1&itemsCount=36&searchId=0363e7a9e8dc4a3e8d676998abf8e580&rank=3&isAddedCart=,,,N81-3.jpg
N82-2,잇츠미 유기농 100% 순면커버 중형 14P 날개형 생리대,https://www.coupang.com/vp/products/1496753322?itemId=2570426236&vendorItemId=5277931559&q=%EC%9E%87%EC%B8%A0%EB%AF%B8%EC%8A%AC%EB%A6%BC%EC%A4%91%ED%98%95&itemsCount=36&searchId=4a3175a55f8844379b3932db8d562c30&rank=2&isAddedCart=,,,N82-2.jpg
N82-3,NEW 잇츠미 순면커버 생리대 중형 14Px4팩,https://www.coupang.com/vp/products/1549986624?itemId=2652470313&vendorItemId=70643234458&q=%EC%9E%87%EC%B8%A0%EB%AF%B8%EC%8A%AC%EB%A6%BC%EC%A4%91%ED%98%95&itemsCount=36&searchId=4a3175a55f8844379b3932db8d562c30&rank=3&isAddedCart=,,,N82-3.jpg
P100-1,예지미인 데일리코튼 대형 생리대 날개형,https://www.coupang.com/vp/products/1819305298?itemId=1096192554&vendorItemId=5616929430&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8+%EC%88%9C%ED%95%9C+%EB%8C%80%ED%98%95&itemsCount=36&searchId=f6ad8c91a11f4a3faa8748d87d4d9763&rank=1&isAddedCart=,,,P100-1.jpg
P100-2,예지미인 숲속이야기 비오셀 중형 생리대 날개형,https://www.coupang.com/vp/products/274186904?itemId=865067492&vendorItemId=5192017567&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8+%EC%88%9C%ED%95%9C+%EB%8C%80%ED%98%95&itemsCount=36&searchId=f6ad8c91a11f4a3faa8748d87d4d9763&rank=2&isAddedCart=,,,P100-2.jpg
P101-1,예지미인 뉴 순슬림 대형 생리대 날개형,https://www.coupang.com/vp/products/340104748?itemId=1082993924&vendorItemId=5586732664&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EC%9C%A4%EC%8A%AC%EC%88%9C%ED%95%9C%EC%86%8C%ED%98%95&itemsCount=9&searchId=e268ad64cf3140a1a015c968e191408d&rank=1&isAddedCart=,,,P101-1.jpg
P101-2,예지미인 뉴 순슬림 소형 생리대 날개형 18p x 5팩 + 숲속이야기 중형 2p,https://www.coupang.com/vp/products/197641906?itemId=569952993&vendorItemId=4496786302&pickType=COU_PICK&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EC%9C%A4%EC%8A%AC%EC%88%9C%ED%95%9C%EC%86%8C%ED%98%95&itemsCount=9&searchId=e268ad64cf3140a1a015c968e191408d&rank=2&isAddedCart=,,,P101-2.jpg
P101-3,싸다팡 예지미인 순한 울트라 슬림 날개 중형 16개입 X 40 날개형생리대,https://www.coupang.com/vp/products/1271943693?itemId=2276779268&vendorItemId=70905590391&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EC%9C%A4%EC%8A%AC%EC%88%9C%ED%95%9C%EC%86%8C%ED%98%95&itemsCount=9&searchId=e268ad64cf3140a1a015c968e191408d&rank=3&isAddedCart=,,,P101-3.jpg
P103-1,예지미인 윤슬 진한순면 대형 생리대 날개형 14p x 5팩 + 숲속이야기 중형 2p,https://www.coupang.com/vp/products/197641904?itemId=569952992&vendorItemId=4496786304&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EC%9C%A4%EC%8A%AC%EC%A7%84%ED%95%9C%EC%A4%91%ED%98%95&itemsCount=7&searchId=8a82025b8f114e42a4e993b6ae957b8e&rank=1&isAddedCart=,,,P103-1.jpg
P103-2,예지미인 윤슬 한방 팬티라이너 롱 40p x3팩 외 모음전 +샘플4p,https://www.coupang.com/vp/products/1762130721?itemId=3001211872&vendorItemId=70989459982&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EC%9C%A4%EC%8A%AC%EC%A7%84%ED%95%9C%EC%A4%91%ED%98%95&itemsCount=7&searchId=8a82025b8f114e42a4e993b6ae957b8e&rank=2&isAddedCart=,,,P103-2.jpg
P103-3,윤슬 한방 팬티라이너 롱 40p x3팩 외 모음전,https://www.coupang.com/vp/products/270933369?itemId=851274183&vendorItemId=5162532515&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EC%9C%A4%EC%8A%AC%EC%A7%84%ED%95%9C%EC%A4%91%ED%98%95&itemsCount=7&searchId=8a82025b8f114e42a4e993b6ae957b8e&rank=3&isAddedCart=,,,P103-3.jpg
P85-1,예지미인 바바파파 그날엔순면 대형 생리대 날개형,https://www.coupang.com/vp/products/68516571?itemId=228676043&vendorItemId=3558676287&pickType=COU_PICK&q=%EA%B7%B8%EB%82%A0%EC%97%94%EC%88%9C%EB%A9%B4%EB%8C%80%ED%98%95&itemsCount=36&searchId=f329846220d34189bf9822e1c457725c&rank=1&isAddedCart=,,,P85-1.jpg
P85-2,예지미인 그날엔순면 바바파파 중형 생리대 날개형,https://www.coupang.com/vp/products/68516572?itemId=1082998350&vendorItemId=5586740151&q=%EA%B7%B8%EB%82%A0%EC%97%94%EC%88%9C%EB%A9%B4%EB%8C%80%ED%98%95&itemsCount=36&searchId=f329846220d34189bf9822e1c457725c&rank=2&isAddedCart=,,,P85-2.jpg
P85-3,예지미인 그날엔순면 바바파파 대형 생리대 날개형,https://www.coupang.com/vp/products/68516571?itemId=631863758&vendorItemId=4654033470&q=%EA%B7%B8%EB%82%A0%EC%97%94%EC%88%9C%EB%A9%B4%EB%8C%80%ED%98%95&itemsCount=36&searchId=f329846220d34189bf9822e1c457725c&rank=3&isAddedCart=,,,P85-3.jpg
P86-1,예지미인 바바파파 그날엔순면 중형 생리대 날개형,https://www.coupang.com/vp/products/68516572?itemId=228676044&vendorItemId=3558676288&pickType=COU_PICK&q=%EA%B7%B8%EB%82%A0%EC%97%94%EC%88%9C%EB%A9%B4%EC%A4%91%ED%98%95&itemsCount=36&searchId=d0a20ac8180e470eb10dea431bfaa641&rank=1&isAddedCart=,,,P86-1.jpg
P86-2,예지미인 그날엔순면 중형 생리대 날개형,https://www.coupang.com/vp/products/229411000?itemId=727427457&vendorItemId=4839742362&q=%EA%B7%B8%EB%82%A0%EC%97%94%EC%88%9C%EB%A9%B4%EC%A4%91%ED%98%95&itemsCount=36&searchId=d0a20ac8180e470eb10dea431bfaa641&rank=2&isAddedCart=,,,P86-2.jpg
P86-3,예지미인 그날엔 유기농 중형 생리대 날개형,https://www.coupang.com/vp/products/148086592?itemId=428231365&vendorItemId=4055844019&q=%EA%B7%B8%EB%82%A0%EC%97%94%EC%88%9C%EB%A9%B4%EC%A4%91%ED%98%95&itemsCount=36&searchId=d0a20ac8180e470eb10dea431bfaa641&rank=3&isAddedCart=,,,P86-3.jpg
P87-2,예지미인 그날엔 순면 바바파파 슈퍼롱 오버나이트 날개형,https://www.coupang.com/vp/products/272440081?itemId=2178571158&vendorItemId=70176637664&q=%EA%B7%B8%EB%82%A0%EC%97%94%EC%88%9C%EB%A9%B4+%EC%A4%91%ED%98%95&itemsCount=36&searchId=3bbedf27cfaf4f12a004f3071f5b2d19&rank=2&isAddedCart=,,,P87-2.jpg
P88-2,예지미인 순 슬림 수퍼롱오버나이트 10매x6팩 생리대,https://www.coupang.com/vp/products/179889311?itemId=672232159&vendorItemId=71077804632&q=%EB%89%B4%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EC%88%9C%EC%8A%AC%EB%A6%BC%EB%8C%80%ED%98%95&itemsCount=36&searchId=72fef4259c524ab2bb803df085e6a3ac&rank=2&isAddedCart=,,,P88-2.jpg
P88-3,NEW순슬림 대형 14p+14p 기획팩 x4팩,https://www.coupang.com/vp/products/210211549?itemId=626072933&vendorItemId=4644108408&q=%EB%89%B4%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EC%88%9C%EC%8A%AC%EB%A6%BC%EB%8C%80%ED%98%95&itemsCount=36&searchId=72fef4259c524ab2bb803df085e6a3ac&rank=3&isAddedCart=,,,P88-3.jpg
P90-3,예지미인 숲속이야기 비오셀 생리대 날개형 중형 16p x 5팩 + 순슬림 중형 2p,https://www.coupang.com/vp/products/194153780?itemId=556557510&vendorItemId=4462229456&q=%EB%89%B4%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EC%88%9C%EC%8A%AC%EB%A6%BC%EC%A4%91%ED%98%95&itemsCount=36&searchId=25f4886b60174071ad17c17b31157cef&rank=3&isAddedCart=,,,P90-3.jpg
P91-1,맥심 유기농 코튼커버 중형 10Px4입,https://www.coupang.com/vp/products/196403663?itemId=565723740&vendorItemId=70126763869&q=%EB%A7%A5%EC%8B%AC%ED%95%98%EC%9D%B4%EC%A7%84%EC%83%9D%EB%A6%AC%EB%8C%80%ED%93%A8%EC%96%B4%EC%BD%94%ED%8A%BC%EC%BB%A4%EB%B2%84%EC%9C%99%EC%A6%88%EB%A0%88%EA%B7%A4%EB%9F%AC(%EC%A4%91%ED%98%95)&itemsCount=3&searchId=5e23c348c9734299bfe73bd90544e88f&rank=1&isAddedCart=,,,P91-1.jpg
P91-2,맥심 하이진 퓨어 코튼 커버 윙즈 레귤러 중형 생리대 날개형,https://www.coupang.com/vp/products/168471645?itemId=482228692&vendorItemId=4212851124&q=%EB%A7%A5%EC%8B%AC%ED%95%98%EC%9D%B4%EC%A7%84%EC%83%9D%EB%A6%AC%EB%8C%80%ED%93%A8%EC%96%B4%EC%BD%94%ED%8A%BC%EC%BB%A4%EB%B2%84%EC%9C%99%EC%A6%88%EB%A0%88%EA%B7%A4%EB%9F%AC(%EC%A4%91%ED%98%95)&itemsCount=3&searchId=5e23c348c9734299bfe73bd90544e88f&rank=2&isAddedCart=,,,P91-2.jpg
P94-2,예지미인 숲속이야기 비오셀 생리대 날개형 중형 16p x 3팩 + 대형 14p,https://www.coupang.com/vp/products/194153787?itemId=556557545&vendorItemId=4462229524&q=%EC%88%B2%EC%86%8D%EC%9D%B4%EC%95%BC%EA%B8%B0%EB%8C%80%ED%98%95&itemsCount=36&searchId=71c717afad7741aab869e6dffa0d6b02&rank=2&isAddedCart=,,,P94-2.jpg
P94-3,예지미인 숲속이야기 비오셀 대형 생리대 날개형 14p x 5팩 + 중형 2p,https://www.coupang.com/vp/products/197641895?itemId=569952972&vendorItemId=4496786158&q=%EC%88%B2%EC%86%8D%EC%9D%B4%EC%95%BC%EA%B8%B0%EB%8C%80%ED%98%95&itemsCount=36&searchId=71c717afad7741aab869e6dffa0d6b02&rank=3&isAddedCart=,,,P94-3.jpg
P95-1,좋은느낌 에어핏쿠션 맥시슬림 대형 12개입(날개형) 날개형 생리대,https://www.coupang.com/vp/products/291809862?itemId=922942392&vendorItemId=71200086631&q=%EC%88%B2%EC%86%8D%EC%9D%B4%EC%95%BC%EA%B8%B0%EC%98%A4%EB%B2%84%EB%82%98%EC%9D%B4%ED%8A%B8&itemsCount=36&searchId=79bbb7fdba8948b68fed6c23f02523b0&rank=1&isAddedCart=,,,P95-1.jpg
P95-2,라라문 오버나이트(대형) 8개입 날개형 생리대,https://www.coupang.com/vp/products/319770316?itemId=1022918780&vendorItemId=70305684757&q=%EC%88%B2%EC%86%8D%EC%9D%B4%EC%95%BC%EA%B8%B0%EC%98%A4%EB%B2%84%EB%82%98%EC%9D%B4%ED%8A%B8&itemsCount=36&searchId=79bbb7fdba8948b68fed6c23f02523b0&rank=2&isAddedCart=,,,P95-2.jpg
P95-3,예지미인 숲속이야기 비오셀 팬티라이너 롱 20p x6팩,https://www.coupang.com/vp/products/1343652522?itemId=2371159975&vendorItemId=70073767602&q=%EC%88%B2%EC%86%8D%EC%9D%B4%EC%95%BC%EA%B8%B0%EC%98%A4%EB%B2%84%EB%82%98%EC%9D%B4%ED%8A%B8&itemsCount=36&searchId=79bbb7fdba8948b68fed6c23f02523b0&rank=3&isAddedCart=,,,P95-3.jpg
P96-3,예지미인 윤슬 순한 순면감촉 중형 생리대 날개형 16p x 5팩 + 숲속이야기 중형 2p,https://www.coupang.com/vp/products/197641911?itemId=569953007&vendorItemId=4496786441&q=%EC%88%B2%EC%86%8D%EC%9D%B4%EC%95%BC%EA%B8%B0%EC%A4%91%ED%98%95&itemsCount=36&searchId=6b0968837ba042d3b90b9f99e1f2739b&rank=3&isAddedCart=,,,P96-3.jpg
P97-1,예지미인 데일리코튼 대형 생리대 날개형 14p x 2개 + 중형 생리대 날개형 16p x 3개 세트,https://www.coupang.com/vp/products/345145950?itemId=1096192524&vendorItemId=5616929385&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EB%8D%B0%EC%9D%BC%EB%A6%AC%EC%BD%94%ED%8A%BC%EB%8C%80%ED%98%95&itemsCount=6&searchId=61420c612a3c431ab3d0f8c8b0747370&rank=1&isAddedCart=,,,P97-1.jpg
P97-2,예지미인 한울순면 대형 생리대 날개형,https://www.coupang.com/vp/products/1716835052?itemId=2178571169&vendorItemId=70176637675&pickType=COU_PICK&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EB%8D%B0%EC%9D%BC%EB%A6%AC%EC%BD%94%ED%8A%BC%EB%8C%80%ED%98%95&itemsCount=6&searchId=61420c612a3c431ab3d0f8c8b0747370&rank=2&isAddedCart=,,,P97-2.jpg
P97-3,예지미인 데일리코튼 중형 생리대 날개형,https://www.coupang.com/vp/products/1819305354?itemId=3096097267&vendorItemId=71083907279&q=%EC%98%88%EC%A7%80%EB%AF%B8%EC%9D%B8%EB%8D%B0%EC%9D%BC%EB%A6%AC%EC%BD%94%ED%8A%BC%EB%8C%80%ED%98%95&itemsCount=6&searchId=61420c612a3c431ab3d0f8c8b0747370&rank=3&isAddedCart=,,,P97-3.jpg
